"unique_key","bird","car_included","cat","country","date_from","date_range","date_to","dog","expired","first_seen","fish","horse","last_changed","listing_id","livestock","location","new_this_run","poultry","profile","public_transport","rabbit","reptile","reviewing","small_pets","title","town","url"
"1207229|Nov 04, 2025→Nov 08, 2025",0,False,1,"United Kingdom","Nov 04, 2025","Nov 04, 2025→Nov 08, 2025","Nov 08, 2025",0,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",1207229.0,0,"Stamford, United Kingdom",False,0,"europe",False,0,0,False,0,"Marlies marvellous mansion in the beautiful village of Wittering, Cambridgeshire","Stamford","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/stamford/l/1207229/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjE0LCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1218488|Dec 02, 2025→Dec 20, 2025",0,True,0,"Spain","Dec 02, 2025","Dec 02, 2025→Dec 20, 2025","Dec 20, 2025",2,False,"2025-05-04T14:21:05.827196Z",0,0,"2025-05-09T07:27:36.394074Z",1218488.0,0,"Corralejo, Spain",False,0,"europe",True,0,0,False,0,"Pitbulls: a bundle of joy and endless love ! Dream Villa in the city &","Corralejo","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/spain/canary-islands/corralejo/l/1218488/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1219779|Nov 21, 2025→Dec 06, 2025",0,False,0,"United Kingdom","Nov 21, 2025","Nov 21, 2025→Dec 06, 2025","Dec 06, 2025",2,False,"2025-04-24T11:22:02.160364Z",0,0,"2025-04-24T11:22:02.160364Z",1219779.0,0,"Church Minshull, United Kingdom",False,0,"europe",False,0,0,False,0,"Comfortable Cheshire Farmhouse, with large garden, scenic views, on quiet lane","Church Minshull","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/church-minshull/l/1219779/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1221415|Dec 04, 2025→Dec 20, 2025",0,False,0,"United Kingdom","Dec 04, 2025","Dec 04, 2025→Dec 20, 2025","Dec 20, 2025",1,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",1221415.0,0,"Solihull, United Kingdom",False,0,"europe",False,0,0,True,0,"Lovely friendly dog in Solihull near the historic town of Stratford upon Avon.","Solihull","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/solihull/l/1221415/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjE0LCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1225511|Nov 07, 2025→Nov 09, 2025",0,False,0,"United Kingdom","Nov 07, 2025","Nov 07, 2025→Nov 09, 2025","Nov 09, 2025",1,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-05-04T07:54:21.226285Z",1225511.0,0,"Inverness, United Kingdom",False,0,"europe",False,0,0,False,0,"Come and look after our very calm friendly dog, Tara, in the Highlands","Inverness","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/scotland/inverness/l/1225511/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjE0LCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1225511|Nov 07, 2025→Nov 09, 2025",0,False,0,"United Kingdom","Nov 07, 2025","Nov 07, 2025→Nov 09, 2025","Nov 09, 2025",1,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-04T07:54:21.226285Z",1225511.0,0,"Inverness, United Kingdom",False,0,"europe",False,0,0,False,0,"Come and look after our very calm friendly dog, Tara, in the Highlands","Inverness","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/scotland/inverness/l/1225511/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEzLCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1232687|Nov 08, 2025→Nov 26, 2025",0,False,0,"United Kingdom","Nov 08, 2025","Nov 08, 2025→Nov 26, 2025","Nov 26, 2025",2,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-04-19T10:21:22.202382Z",1232687.0,0,"Dartmouth, United Kingdom",False,0,"europe",False,0,0,True,0,"Two dogs and house sit in Dartmouth, Devon","Dartmouth","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/dartmouth/l/1232687/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1232687|Nov 08, 2025→Nov 26, 2025",0,False,0,"United Kingdom","Nov 08, 2025","Nov 08, 2025→Nov 26, 2025","Nov 26, 2025",2,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-04-19T10:21:22.202382Z",1232687.0,0,"Dartmouth, United Kingdom",False,0,"europe",False,0,0,False,0,"Two dogs and house sit in Dartmouth, Devon","Dartmouth","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/dartmouth/l/1232687/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1234072|Nov 19, 2025→Dec 24, 2025",0,False,0,"United Kingdom","Nov 19, 2025","Nov 19, 2025→Dec 24, 2025","Dec 24, 2025",2,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-05-09T07:27:36.394074Z",1234072.0,0,"Cambridge, United Kingdom",False,0,"europe",False,0,0,False,0,"Edwardian house in Cambridge with two gorgeous. lively Clumber Spaniels","Cambridge","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/cambridge/l/1234072/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjE0LCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1234072|Nov 19, 2025→Dec 24, 2025",0,False,0,"United Kingdom","Nov 19, 2025","Nov 19, 2025→Dec 24, 2025","Dec 24, 2025",2,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",1234072.0,0,"Cambridge, United Kingdom",False,0,"europe",False,0,0,False,0,"Edwardian house in Cambridge with two gorgeous. lively Clumber Spaniels","Cambridge","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/cambridge/l/1234072/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEzLCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1235250|Dec 11, 2025→Dec 14, 2025",0,False,2,"United Kingdom","Dec 11, 2025","Dec 11, 2025→Dec 14, 2025","Dec 14, 2025",0,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-04-25T21:24:22.650270Z",1235250.0,0,"Leeds, United Kingdom",False,0,"europe",False,0,0,False,0,"Lovely Ragdolls in Leeds need a sitter","Leeds","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/leeds/l/1235250/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjE0LCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1235250|Dec 11, 2025→Dec 14, 2025",0,False,2,"United Kingdom","Dec 11, 2025","Dec 11, 2025→Dec 14, 2025","Dec 14, 2025",0,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-04-25T21:24:22.650270Z",1235250.0,0,"Leeds, United Kingdom",False,0,"europe",False,0,0,False,0,"Lovely Ragdolls in Leeds need a sitter","Leeds","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/leeds/l/1235250/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEzLCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1238064|Dec 13, 2025→Dec 21, 2025",0,False,2,"United Kingdom","Dec 13, 2025","Dec 13, 2025→Dec 21, 2025","Dec 21, 2025",0,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-05-09T07:27:36.394074Z",1238064.0,0,"Bristol, United Kingdom",False,0,"europe",False,0,0,False,0,"Well connected Bristol home with house cats and guinea pigs","Bristol","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/bristol/l/1238064/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjE0LCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1238064|Dec 13, 2025→Dec 21, 2025",0,False,2,"United Kingdom","Dec 13, 2025","Dec 13, 2025→Dec 21, 2025","Dec 21, 2025",0,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",1238064.0,0,"Bristol, United Kingdom",False,0,"europe",False,0,0,False,0,"Well connected Bristol home with house cats and guinea pigs","Bristol","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/bristol/l/1238064/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEzLCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1248747|Nov 16, 2025→Nov 21, 2025",0,False,0,"United Kingdom","Nov 16, 2025","Nov 16, 2025→Nov 21, 2025","Nov 21, 2025",3,False,"2025-05-04T17:41:42.253198Z",0,0,"2025-05-04T17:41:42.253198Z",1248747.0,0,"Bampton, United Kingdom",False,0,"europe",False,0,0,False,0,"House Sit in Exe Valley for 3 beautiful Flat Coated Retrievers and 9 hens!","Bampton","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/bampton/l/1248747/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1248985|Dec 04, 2025→Dec 09, 2025",0,False,0,"United Kingdom","Dec 04, 2025","Dec 04, 2025→Dec 09, 2025","Dec 09, 2025",3,False,"2025-05-02T23:24:44.727610Z",0,0,"2025-05-09T06:01:38.307976Z",1248985.0,0,"Buckfastleigh, United Kingdom",False,0,"europe",True,0,0,False,0,"Small cottage on the edge of Dartmoor national park with 3 beautiful dogs","Buckfastleigh","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/buckfastleigh/l/1248985/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1251906|Dec 03, 2025→Dec 12, 2025",1,False,0,"United Kingdom","Dec 03, 2025","Dec 03, 2025→Dec 12, 2025","Dec 12, 2025",3,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-05-09T07:27:36.394074Z",1251906.0,0,"Shrewsbury, United Kingdom",False,0,"europe",False,0,0,False,0,"Cozy autumn sit in Shropshire","Shrewsbury","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/shrewsbury/l/1251906/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjE0LCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1251906|Dec 03, 2025→Dec 12, 2025",1,False,0,"United Kingdom","Dec 03, 2025","Dec 03, 2025→Dec 12, 2025","Dec 12, 2025",3,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",1251906.0,0,"Shrewsbury, United Kingdom",False,0,"europe",False,0,0,False,0,"Cozy autumn sit in Shropshire","Shrewsbury","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/shrewsbury/l/1251906/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEzLCJyZXN1bHRzUGVyUGFnZSI6MTIsImRlYnVnIjpmYWxzZSwic3RhdHMiOltdfQ%3D%3D"
"1253685|Nov 07, 2025→Nov 14, 2025",0,False,1,"United Kingdom","Nov 07, 2025","Nov 07, 2025→Nov 14, 2025","Nov 14, 2025",0,False,"2025-05-01T02:02:39.133184Z",0,0,"2025-05-09T06:01:38.307976Z",1253685.0,0,"Swinton, United Kingdom",False,0,"europe",True,0,0,False,0,"Wanted -lovely cat sitter to look after a beautiful cat in Manchester","Swinton","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/swinton/l/1253685/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1257359|Dec 07, 2025→Dec 11, 2025",0,False,0,"United Kingdom","Dec 07, 2025","Dec 07, 2025→Dec 11, 2025","Dec 11, 2025",2,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",1257359.0,0,"Shaldon, United Kingdom",False,0,"europe",False,0,0,False,0,"Comfortable house and garden in Devon seaside village with 2 friendly spaniels","Shaldon","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/shaldon/l/1257359/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"1257359|Dec 07, 2025→Dec 11, 2025",0,False,0,"United Kingdom","Dec 07, 2025","Dec 07, 2025→Dec 11, 2025","Dec 11, 2025",2,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-05-09T07:27:36.394074Z",1257359.0,0,"Shaldon, United Kingdom",False,0,"europe",False,0,0,False,0,"Comfortable house and garden in Devon seaside village with 2 friendly spaniels","Shaldon","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/shaldon/l/1257359/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"126594|Nov 07, 2025→Nov 25, 2025",0,False,0,"United Kingdom","Nov 07, 2025","Nov 07, 2025→Nov 25, 2025","Nov 25, 2025",2,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-04-20T10:10:31.487973Z",126594.0,0,"Filey, United Kingdom",False,0,"europe",False,0,0,False,0,"Housesitters for Country Cottage Two Labs and four chickens. Dates flexible","Filey","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/filey/l/126594/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
